id,clip name,instrument,instrument_label,tempo,beat frames sum,beat frames mean,beat frames variance,beat frames standard deviation,cent mean,cent variance,cent standard deviation,bandwidth mean,bandwidth variance,bandwidth standard deviation,rolloff mean,rolloff variance,rolloff standard deviation,zcr sum,zcr mean,rmse mean,energy,mfcc_mean 0,mfcc_mean 1,mfcc_mean 2,mfcc_mean 3,mfcc_mean 4,mfcc_mean 5,mfcc_mean 6,mfcc_mean 7,mfcc_mean 8,mfcc_mean 9,mfcc_mean 10,mfcc_mean 11,mfcc_mean 12,mfcc_mean 13,mfcc_mean 14,mfcc_mean 15,mfcc_mean 16,mfcc_mean 17,mfcc_mean 18,mfcc_mean 19,mfcc_sum 0,mfcc_sum 1,mfcc_sum 2,mfcc_sum 3,mfcc_sum 4,mfcc_sum 5,mfcc_sum 6,mfcc_sum 7,mfcc_sum 8,mfcc_sum 9,mfcc_sum 10,mfcc_sum 11,mfcc_sum 12,mfcc_sum 13,mfcc_sum 14,mfcc_sum 15,mfcc_sum 16,mfcc_sum 17,mfcc_sum 18,mfcc_sum 19,mfcc_std 0,mfcc_std 1,mfcc_std 2,mfcc_std 3,mfcc_std 4,mfcc_std 5,mfcc_std 6,mfcc_std 7,mfcc_std 8,mfcc_std 9,mfcc_std 10,mfcc_std 11,mfcc_std 12,mfcc_std 13,mfcc_std 14,mfcc_std 15,mfcc_std 16,mfcc_std 17,mfcc_std 18,mfcc_std 19,mfcc_var 0,mfcc_var 1,mfcc_var 2,mfcc_var 3,mfcc_var 4,mfcc_var 5,mfcc_var 6,mfcc_var 7,mfcc_var 8,mfcc_var 9,mfcc_var 10,mfcc_var 11,mfcc_var 12,mfcc_var 13,mfcc_var 14,mfcc_var 15,mfcc_var 16,mfcc_var 17,mfcc_var 18,mfcc_var 19
2001,[gac][pop_roc]0652__1.wav,acoustic guiar,1,95.703125,259,64.75,864.6875,29.4055692,1913.488142,269720.5093,519.3462326,2724.166282,165955.1545,407.3759376,4975.991962,3187025.397,1785.224187,5.748046875,0.044215745,2.89277,27.78326035,-198.4442996,96.78821267,46.42509267,24.13829093,3.409409028,2.384383992,-8.471705397,-5.210160189,-10.98280009,1.983467454,-13.95054362,-9.978612375,-16.64097166,-7.97387233,-13.73219796,-2.31927471,-8.761433541,-4.244934242,-7.630136884,1.274902177,-25797.75895,12582.46765,6035.262047,3137.977821,443.2231736,309.9699189,-1101.321702,-677.3208246,-1427.764012,257.850769,-1813.57067,-1297.219609,-2163.326316,-1036.603403,-1785.185735,-301.5057123,-1138.98636,-551.8414515,-991.9177949,165.737283,38.58517661,15.07431741,18.1064238,10.65512761,8.01327612,10.3663076,7.939992832,6.390078585,7.842706684,6.174974433,5.580678479,7.038821153,7.848223311,3.966599475,5.977082148,5.817980892,4.547755855,5.218224239,5.316772937,5.241006618,1488.815854,227.2350453,327.842583,113.5317443,64.21259417,107.4603333,63.04348618,40.83310433,61.50804813,38.13030925,31.14397228,49.54500323,61.59460914,15.7339114,35.725511,33.84890166,20.68208332,27.22986421,28.26807447,27.46815037
2002,[gac][pop_roc]0728__1.wav,acoustic guiar,1,69.83741554,81,40.5,342.25,18.5,2222.975138,269807.9227,519.4303829,2530.902642,72010.68613,268.348069,5182.793532,1078021.668,1038.278223,12.52636719,0.096356671,1.64179,16.3034935,-226.8282154,75.17571191,25.21103348,39.91509551,6.311315576,28.82401306,2.795405781,-1.295027026,-18.54622204,-3.052976975,-10.08956242,3.165406073,-1.914428368,12.26427602,-4.975771064,-9.768919899,-16.43131244,9.989032787,9.505008383,3.830237462,-29487.668,9772.842549,3277.434352,5188.962416,820.4710248,3747.121698,363.4027515,-168.3535133,-2411.008865,-396.8870067,-1311.643115,411.5027895,-248.8756878,1594.355883,-646.8502383,-1269.959587,-2136.070617,1298.574262,1235.65109,497.9308701,53.18436128,15.27137697,14.47323229,12.03548589,8.749737622,8.407010669,6.479165992,10.21048611,10.20109108,8.685847052,10.08542494,9.73960022,11.10902427,12.59904221,11.43668635,9.741418232,10.18188315,15.1249903,14.63776417,9.931266438,2828.576285,233.2149547,209.4744529,144.8529207,76.55790845,70.67782839,41.97959195,104.2540265,104.0622592,75.443939,101.7157962,94.85981245,123.4104203,158.7358646,130.7977947,94.89522916,103.6707444,228.7653317,214.2641398,98.63005307
2003,[gel][pop_roc]1019__1.wav,electric guitar,4,40.37475586,6,6,0,0,2682.358698,269945.3247,519.5626283,2640.085304,120748.6053,347.4890002,5623.644456,1780095.54,1334.202211,17.96044922,0.138157302,2.87735,27.73589516,-84.7335016,76.96014807,0.680406789,35.15127978,2.301196841,-2.881293017,1.010190106,-2.643961527,-8.031909476,3.607414544,-9.332079348,4.123213227,0.668813003,7.390370952,-3.113167454,-0.134365548,-3.961732156,1.334843541,-4.095755018,3.664846019,-11015.35521,10004.81925,88.45288252,4569.666372,299.1555893,-374.5680922,131.3247138,-343.7149985,-1044.148232,468.9638907,-1213.170315,536.0177195,86.94569032,960.7482238,-404.711769,-17.46752118,-515.0251802,173.5296603,-532.4481524,476.4299825,38.22777591,18.47106061,17.09404328,8.863514711,7.669650099,8.831692804,8.165821631,7.849481505,5.816799437,6.012389494,6.361720553,5.949099694,8.878956401,7.337140857,8.45764444,6.108351072,6.965935598,7.688549407,7.329304405,7.163382027,1461.362851,341.1800799,292.2063158,78.56189303,58.82353263,77.99879779,66.6806429,61.61435989,33.83515568,36.14882743,40.47148839,35.39178716,78.83586677,53.83363595,71.53174947,37.31195281,48.52425876,59.11379199,53.71870307,51.31404206
2004,[tru][pop_roc]2043__2.wav,trumpet,2,83.35433468,190,63.33333333,522.8888889,22.86676385,2137.339928,270024.4639,519.6387822,2174.072096,189755.8915,435.6097928,4152.098483,1565837.835,1251.334422,13.51074219,0.103928786,3.62592,34.92483139,-132.1151141,90.76261726,-17.54976369,31.63196827,1.868379108,14.690429,12.63433273,-0.469615105,-5.781455282,12.4367576,10.95403739,8.058337622,-11.84031831,-14.2189642,-5.274838886,-1.01985035,-10.91609117,-1.880315867,-5.967467728,6.786105017,-17174.96483,11799.14024,-2281.469279,4112.155875,242.8892841,1909.75577,1642.463255,-61.0499637,-751.5891866,1616.778487,1424.024861,1047.583891,-1539.24138,-1848.465346,-685.7290552,-132.5805455,-1419.091853,-244.4410628,-775.7708047,882.1936522,56.63023405,18.85682416,17.84433016,11.58014844,9.93559072,9.619677307,6.518682561,5.930986662,6.857975758,7.064529196,6.905540569,6.395027984,7.040841799,8.561182311,5.459895598,7.430070254,5.801309385,4.365353743,6.920761928,13.14954316,3206.983408,355.5798175,318.4201188,134.0998379,98.71596295,92.53819149,42.49322233,35.17660279,47.03183149,49.90757276,47.68649055,40.89638292,49.57345324,73.29384255,29.81045995,55.20594397,33.65519058,19.0563133,47.89694566,172.9104854
2005,[gel][pop_roc]0902__1.wav,electric guitar,4,48.75442217,14,14,0,0,1361.276837,270511.8607,520.1075473,1867.392312,245715.3906,495.6968737,2963.05157,2483893.103,1576.037151,6.388671875,0.04914363,2.77017,27.87272263,-249.1846082,121.2730071,12.49497963,46.45882312,-2.946111623,9.809597344,-2.996088817,13.5038122,10.02366488,15.61719496,28.56777817,18.42092383,4.588802044,-2.314394129,-5.319192832,-0.068036415,-5.715236323,5.705222091,1.956376679,0.769163703,-32393.99907,15765.49093,1624.347351,6039.647006,-382.994511,1275.247655,-389.4915461,1755.495586,1303.076435,2030.235345,3713.811162,2394.720097,596.5442658,-300.8712367,-691.4950682,-8.844733971,-742.980722,741.6788719,254.3289682,99.99128143,77.0644233,28.40793097,25.5445459,10.3785763,16.22268959,16.64242105,9.790665205,12.02298724,13.14972847,12.03328514,15.71852068,17.04914111,15.0990794,15.80763449,11.37712391,11.9312433,6.747606119,7.05406829,13.94154369,11.50996325,5938.925339,807.0105418,652.5238252,107.7148461,263.1756575,276.9701785,95.85712516,144.5522222,172.9153589,144.7999511,247.0718925,290.6732127,227.9821988,249.8813082,129.4389485,142.3545666,45.53018834,49.75987944,194.3666404,132.4792541
2006,[gel][pop_roc]1026__2.wav,electric guitar,4,43.06640625,5,5,0,0,1649.954728,271083.9388,520.6572181,1961.32894,281406.2014,530.4773335,3619.979905,1607082.788,1267.70769,9.714355469,0.074725811,3.2936,32.65363312,-158.0011465,130.1016794,-9.507031222,39.51125012,-12.76656298,1.160344525,8.826649349,13.51417344,10.05739567,3.677864117,-1.145007642,-1.129980617,-6.134008145,4.684095265,2.018317294,6.197736687,1.135628715,2.487691279,0.27311842,3.211471463,-20540.14904,16913.21832,-1235.914059,5136.462516,-1659.653188,150.8447882,1147.464415,1756.842547,1307.461437,478.1223352,-148.8509934,-146.8974802,-797.4210589,608.9323844,262.3812483,805.7057693,147.631733,323.3998663,35.50539464,417.4912902,65.87419604,33.94802593,26.938894,13.89418885,16.14832433,13.44470003,5.874375698,10.46793054,7.027903209,8.095793724,7.118732553,6.906095071,9.423304037,7.939701794,10.37033365,7.169702135,16.81065208,9.902066432,10.41434929,11.19951444,4339.409704,1152.468464,725.70401,193.0484839,260.7683787,180.7599589,34.50828984,109.5775698,49.39142351,65.54187602,50.67635316,47.69414913,88.79865898,63.03886458,107.54382,51.4046287,282.5980232,98.05091963,108.4586712,125.4291237
2007,[gac][pop_roc]0730__1.wav,acoustic guiar,1,143.5546875,383,63.83333333,960.1388889,30.986108,1838.489302,271197.2816,520.7660527,2171.9335,92710.75294,304.4844051,4170.236065,963610.9179,981.6368564,8.478027344,0.065215595,3.22336,30.1935463,-131.5549458,103.0804781,-5.672756238,61.20479787,5.168509517,22.81010131,4.878965388,17.14508984,2.63568606,8.947256367,-2.48010524,2.446577284,-3.344157202,-0.17785569,0.102398424,8.505365445,-2.463482634,5.259144852,-2.864175549,-2.139867896,-17102.14296,13400.46215,-737.4583109,7956.623723,671.9062372,2965.31317,634.2655005,2228.861679,342.6391877,1163.143328,-322.4136812,318.0550469,-434.7404363,-23.12123965,13.31179513,1105.697508,-320.2527424,683.6888308,-372.3428214,-278.1828265,39.54921397,21.14961558,10.11470597,8.695596604,9.432604547,6.530987831,5.631094686,6.28960729,6.198009419,4.455316943,4.06459474,5.102171543,4.162240322,5.204990695,4.96547246,4.921609908,6.720964173,5.1398814,5.659099468,5.640679038,1564.140326,447.3062391,102.3072768,75.6134003,88.97402854,42.65380205,31.70922736,39.55915986,38.41532075,19.84984906,16.5209304,26.03215445,17.3242445,27.09192814,24.65591675,24.22224409,45.17135942,26.41838081,32.02540679,31.81726
2008,[gac][pop_roc]0645__2.wav,acoustic guiar,1,64.59960938,19,19,0,0,1328.046215,271363.206,520.9253363,1829.921351,184831.9573,429.9208732,2775.878343,1596928.578,1263.696395,7.713378906,0.059333684,1.98582,19.67045975,-248.1581615,115.0840728,-0.133855197,37.82406508,20.09703275,27.71783676,7.663587268,1.402515056,-1.785796101,-0.331912334,-5.574242355,2.398212345,-14.06719671,-15.81834265,-18.86312768,-8.305833962,-8.217150283,-2.911112966,8.30784812,8.378188473,-32260.56099,14960.92946,-17.40117556,4917.128461,2612.614258,3603.318779,996.2663449,182.3269572,-232.1534932,-43.14860342,-724.6515061,311.7676048,-1828.735572,-2056.384545,-2452.206598,-1079.758415,-1068.229537,-378.4446856,1080.020256,1089.164501,54.02737024,29.45391751,13.24252036,14.69795437,9.314581496,8.546082498,8.131232422,7.81823215,6.277372661,9.416689075,6.779778994,7.287889609,7.681160726,7.244973083,7.120263129,5.537933466,9.088637747,7.742563444,12.07342094,10.30350859,2918.956735,867.5332566,175.3643456,216.0298626,86.76142844,73.03552607,66.11694071,61.12475395,39.40540752,88.67403314,45.96540321,53.11333496,59.00023009,52.48963497,50.69814702,30.66870708,82.60333609,59.94728869,145.7674932,106.1622893
2009,016__[gac][dru][cou_fol]0671__3.wav,acoustic guiar,1,120,214,53.5,572.75,23.93219589,1840.51983,271372.1015,520.9338744,2260.131159,171525.8217,414.1567598,3962.854755,2026656.713,1423.606938,9.581542969,0.073704177,0.848652,8.946690559,-258.6463931,116.7912947,-2.332425142,16.28211397,0.807908798,11.79736096,-5.032999952,3.397360809,-4.556309976,0.319249949,-7.531476093,0.912906639,-11.32649071,4.79600082,-13.08730248,0.48665794,-7.616378323,6.282506944,-2.584698668,1.281604364,-33624.03111,15182.86832,-303.2152684,2116.674816,105.0281437,1533.656925,-654.2899938,441.6569052,-592.3202968,41.50249332,-979.0918921,118.6778631,-1472.443793,623.4801066,-1701.349322,63.26553218,-990.129182,816.7259027,-336.0108268,166.6085673,36.56331256,23.418179,13.19235319,8.340281641,7.879388706,9.065185459,6.929841033,6.817359336,6.362681038,6.385296878,6.654505849,8.271988943,5.928042739,5.801832265,7.330644741,7.557151113,9.187089402,6.84684453,8.512728978,7.207194465,1336.875825,548.4111077,174.0381826,69.56029785,62.08476637,82.17758741,48.02269674,46.47638832,40.48371,40.77201622,44.28244809,68.42580107,35.14169072,33.66125763,53.73835231,57.11053295,84.40261167,46.87928001,72.46655465,51.94365205
2010,[vio][pop_roc]2245__2.wav,violin,3,161.4990234,445,63.57142857,1051.673469,32.4295154,1999.245591,271503.2714,521.059758,2355.798719,199407.6703,446.5508598,4469.050669,2022112.386,1422.009981,8.821289063,0.06785607,7.15207,67.6190033,-25.38344804,108.6319399,-6.012008565,25.84774412,2.349243106,10.05682332,2.774628976,15.40827023,2.826091111,4.170124322,1.432073827,6.157703015,-3.455354243,3.536551239,0.640213917,3.90157445,-6.480348732,2.071692857,-4.567053891,2.803097324,-3299.848245,14122.15218,-781.5611135,3360.206736,305.4016038,1307.387032,360.7017668,2003.07513,367.3918444,542.1161618,186.1695975,800.501392,-449.1960515,459.7516611,83.22780914,507.2046785,-842.4453352,269.3200714,-593.7170058,364.4026521,28.8801246,24.05840142,16.40635198,9.746769327,6.192617219,5.511887441,6.260818542,6.789025512,5.998879631,4.109011101,4.949936386,4.930025868,4.967020955,3.827258993,4.467405898,3.500913233,5.385714683,5.609701069,4.723525448,5.030448174,834.0615969,578.8066787,269.1683853,94.9995123,38.34850803,30.38090316,39.19784881,46.0908674,35.98655682,16.88397223,24.50187023,24.30515506,24.67129717,14.6479114,19.95771546,12.25639346,29.00592265,31.46874609,22.31169266,25.30540883
2011,018__[gel][dru][pop_roc]0935__1.wav,electric guitar,4,135.9991776,352,70.4,729.84,27.01555108,2424.555943,271852.886,521.3951343,2189.923204,243013.1725,492.9636624,4730.513447,1939049.858,1392.497705,18.08349609,0.139103816,5.31877,50.08075714,-36.99001642,87.30355546,-35.4004695,39.85458312,14.41077233,13.78086323,-2.937850595,13.70633175,-5.056710179,1.6624126,-7.87653922,-0.578811356,-2.201702786,6.488950821,5.140179894,8.355106101,0.819759798,3.70304511,-4.21897177,-2.83856502,-4808.702135,11349.46221,-4602.061035,5181.095806,1873.400403,1791.51222,-381.9205774,1781.823128,-657.3723232,216.113638,-1023.950099,-75.24547622,-286.2213622,843.5636067,668.2233862,1086.163793,106.5687737,481.3958643,-548.4663301,-369.0134526,33.6279012,29.16108661,26.84902507,10.11953478,6.458181266,6.352910816,7.190922185,5.782269576,5.939909069,5.250257721,5.262562778,5.320691174,5.794097615,5.586897785,7.972331128,5.719109197,4.233040893,8.558942489,6.517877464,5.038568296,1130.835739,850.3689725,720.8701472,102.4049842,41.70810526,40.35947584,51.70936187,33.43464145,35.28251975,27.56520614,27.694567,28.30975456,33.57156718,31.21342686,63.55806362,32.70821001,17.9186352,73.25549653,42.48272663,25.38717048
2012,[gac][jaz_blu]0603__1.wav,acoustic guiar,1,66.25600962,137,45.66666667,864.2222222,29.39765675,1577.039124,271957.0486,521.495013,2105.784301,124045.5106,352.200952,3285.552697,1345527.866,1159.968907,6.611816406,0.050860126,1.29757,15.06625843,-290.3290294,111.0840234,3.978235311,39.32382235,5.983814803,1.620110134,-3.98398765,2.815342362,3.536107538,-3.099017766,-14.39347844,-7.904770391,-12.07757204,7.14107306,-6.101265132,-7.230639388,-12.3025979,2.863785265,-9.540346301,-8.780433479,-37742.77382,14440.92305,517.1705904,5112.096906,777.8959244,210.6143174,-517.9183945,365.994507,459.6939799,-402.8723096,-1871.152197,-1027.620151,-1570.084365,928.3394977,-793.1644672,-939.9831205,-1599.337728,372.2920844,-1240.245019,-1141.456352,91.25477193,30.50257679,23.96595941,16.31093193,13.32256429,6.819233178,10.76913975,11.12262682,10.80658152,9.122561299,7.760651791,9.380345549,9.539984269,5.309712747,5.872674976,6.598420815,6.745026133,5.519320133,5.787905708,5.871770198,8327.4334,930.4071908,574.3672104,266.0465003,177.4907194,46.50194113,115.9743709,123.7128274,116.7822042,83.22112465,60.22771622,87.99088261,91.01129986,28.19304945,34.48831137,43.53915725,45.49537753,30.46289473,33.49985248,34.47768526
2013,[tru][pop_roc]1917__1.wav,trumpet,2,46.14257813,84,42,676,26,2539.966215,273108.3101,522.5976561,2451.158204,164436.7879,405.5080614,5067.259615,2550199.471,1596.934398,17.42382813,0.134029447,4.82892,47.8354187,-50.25584745,80.81258514,-35.24957863,5.048967626,22.85764129,9.681630763,-0.034213771,13.64825002,-0.700361065,0.274476123,0.529338472,6.45162957,-6.187402649,-8.240296308,-10.43883929,1.226112864,1.05838885,10.40808495,2.201089105,5.756640131,-6533.260168,10505.63607,-4582.445222,656.3657913,2971.493367,1258.611999,-4.447790192,1774.272503,-91.0469384,35.68189603,68.81400137,838.7118441,-804.3623444,-1071.23852,-1357.049108,159.3946723,137.5905505,1353.051044,286.1415837,748.3632171,50.3853698,24.38111967,15.37548729,11.62879241,9.537687331,6.279042109,6.706390933,5.99890273,5.14596452,5.695944317,6.18469147,5.413628855,4.468631079,4.799206781,5.53816537,5.149806577,8.591050366,7.596424237,6.125176861,6.266946614,2538.68549,594.4389963,236.4056095,135.2288128,90.96747962,39.42636981,44.97567934,35.98683396,26.48095084,32.44378167,38.25040858,29.30737738,19.96866372,23.03238573,30.67127566,26.52050778,73.80614639,57.70566119,37.51779158,39.27461986
2014,[gel][pop_roc]0894__1.wav,electric guitar,4,60.09265988,135,45,1040.666667,32.25936557,2626.82121,273288.3861,522.7699169,2946.434009,47434.8963,217.7955378,6244.131986,942316.4193,970.7298385,9.497070313,0.073054387,3.92085,37.31567764,-94.01019994,71.79591439,25.05697259,36.48801102,10.52289288,16.00384727,12.2479381,7.919612354,-1.004431858,6.073408795,-4.305717179,1.84743149,-0.942249262,5.489541573,0.664551183,4.080428415,-0.681174661,1.143608064,-2.305076721,-1.058543349,-12221.32599,9333.468871,3257.406437,4743.441432,1367.976074,2080.500146,1592.231953,1029.549606,-130.5761416,789.5431434,-559.7432333,240.1660937,-122.4924041,713.6404045,86.39165381,530.4556939,-88.5527059,148.6690483,-299.6599737,-137.6106354,47.34574391,13.79404428,9.601854779,7.073959574,8.691864903,7.586813254,7.192353408,4.779978067,4.784065114,4.602191177,5.013242773,5.511690649,5.959004222,4.662479084,4.624674187,4.706926578,5.302219444,5.653291075,4.233142656,4.920082407,2241.619466,190.2756575,92.19561519,50.04090405,75.5485155,57.55973535,51.72994755,22.84819032,22.88727902,21.18016363,25.1326031,30.37873381,35.50973132,21.73871121,21.38761134,22.15515781,28.11353103,31.95969998,17.91949675,24.20721089
2015,[vio][pop_roc]2207__2.wav,violin,3,52.734375,105,52.5,600.25,24.5,2160.851651,273973.7809,523.425048,2399.543632,167799.7331,409.6336572,4480.56265,2182863.467,1477.45168,13.93847656,0.107219051,2.49887,25.29732132,-120.532026,103.6771401,-12.17839543,12.67122435,5.449588271,-2.180539,-1.212588843,2.874634667,-3.674199294,1.193411376,-3.559555264,6.490088638,0.667129617,3.41808743,-4.098228862,1.652862671,-9.423960148,-3.39737007,-1.976990542,1.161962848,-15669.16338,13478.02821,-1583.191406,1647.259165,708.4464752,-283.4700699,-157.6365496,373.7025067,-477.6459082,155.1434789,-462.7421844,843.7115229,86.72685016,444.351366,-532.769752,214.8721472,-1225.114819,-441.6581091,-257.0087705,151.0551702,45.07872643,21.98107219,19.71198434,11.14655338,9.77079621,9.490012121,10.48322853,6.693586604,5.645105082,6.355886599,7.572014756,6.495930626,5.021010097,6.429780434,8.205412149,6.527697529,5.966860336,6.360190607,5.18927716,7.357616735,2032.091577,483.1675347,388.5623268,124.2456523,95.46845858,90.06033006,109.8980804,44.80410163,31.86721139,40.39729445,57.33540746,42.1971147,25.2105424,41.34207643,67.32878853,42.61083503,35.60342226,40.45202456,26.92859744,54.13452401
2016,[vio][jaz_blu]2119__2.wav,violin,3,69.83741554,151,50.33333333,888.2222222,29.80305726,1878.190254,274581.0937,524.0048604,2332.592674,240311.5322,490.2158017,4086.256573,3043270.779,1744.497286,10.92529297,0.084040715,3.30247,31.6539669,-137.5960215,109.2669059,5.609766077,23.34789927,20.50066794,13.77612274,-8.674140472,7.324518244,-4.783014033,4.329512103,0.184500238,9.272236383,-6.291664217,0.317310851,-10.30910949,-6.122245504,-8.906747306,1.766470117,-11.81711959,-7.169042519,-17887.48279,14204.69777,729.26959,3035.226906,2665.086832,1790.895957,-1127.638261,952.1873717,-621.7918243,562.8365733,23.98503098,1205.39073,-817.9163482,41.25041057,-1340.184233,-795.8919155,-1157.87715,229.6411152,-1536.225546,-931.9755274,39.52719884,20.15885543,23.73540185,9.271823265,11.42124764,5.961708215,7.716853114,6.026480249,6.425509165,5.95775897,6.420906826,7.584674263,5.514720653,5.568235437,7.214815524,7.643999259,6.177073062,6.463291335,8.604786292,8.285051091,1562.399448,406.3794524,563.3693012,85.96670666,130.4448976,35.54196484,59.54982199,36.31846419,41.28716803,35.49489194,41.22804447,57.52728368,30.41214388,31.00524588,52.05356304,58.43072468,38.15623161,41.77413489,74.04234713,68.64207159
2017,[gac][pop_roc]0617__3.wav,acoustic guiar,1,120,192,48,606,24.61706725,1575.29572,274970.0445,524.3758619,2020.659846,188917.5735,434.6464926,3418.478816,2142858.299,1463.850504,10.1171875,0.077824519,2.78781,26.93822861,-163.6456898,120.8485653,3.502552034,23.37582027,-3.047648085,12.04724723,-7.019592742,6.869218963,-12.12597967,8.837047293,-6.349328881,-1.521508264,-3.704309022,-1.714847524,-7.129864655,-8.470233592,-12.45717215,-1.662558664,-9.716122825,1.422989333,-21273.93967,15710.31349,455.3317644,3038.856635,-396.194251,1566.14214,-912.5470564,892.9984652,-1576.377357,1148.816148,-825.4127545,-197.7960743,-481.5601729,-222.9301781,-926.8824051,-1101.130367,-1619.432379,-216.1326264,-1263.095967,184.9886132,47.69190901,28.79920835,11.70197326,9.709788735,8.240233811,8.123372706,7.995344357,8.396553429,7.41042613,8.658583156,7.271914837,6.373676413,7.687034735,8.269917698,6.071223004,5.501253582,8.202063912,8.7445809,7.628346748,9.591042137,2274.518185,829.3944017,136.9361782,94.27999727,67.90145326,65.98918412,63.92553138,70.50210948,54.91441543,74.97106227,52.8807454,40.62375101,59.09050301,68.39153873,36.85974877,30.26379097,67.27385242,76.46769512,58.1916741,91.98808928
2018,[gel][jaz_blu]1015__3.wav,electric guitar,4,120,238,47.6,890.64,29.84359228,2379.921796,275180.4251,524.5764245,2663.684824,78465.19659,280.1163983,5421.563627,1589164.804,1260.620801,12.16455078,0.093573468,4.17825,41.26587677,-63.05972943,91.68639794,10.15514235,27.89903398,0.984809068,1.235240002,-7.437412087,2.582760392,-2.375844803,7.558930105,-6.814624113,0.493588435,-4.005031782,2.747722254,-6.060015526,2.09480844,-5.117207804,0.985160409,-2.590538391,3.498981791,-8197.764825,11919.23173,1320.168505,3626.874418,128.0251789,160.5812003,-966.8635713,335.758851,-308.8598244,982.6609137,-885.9011347,64.16649653,-520.6541317,357.203893,-787.8020184,272.3250972,-665.2370146,128.0708532,-336.7699909,454.8676329,33.83036092,17.79747277,10.17413492,8.30207128,5.507555992,5.569808003,7.533681804,5.053987051,5.527509514,5.30755165,3.499283511,4.766245876,5.479194082,5.700215075,6.137906659,6.271391362,4.961456628,4.814697333,4.978033983,5.571620897,1144.49332,316.7500371,103.5130214,68.92438753,30.33317301,31.02276118,56.75636152,25.54278511,30.55336143,28.17010452,12.24498509,22.71709975,30.02156779,32.4924519,37.67389816,39.33034962,24.61605187,23.18131041,24.78082234,31.04295942
2019,222__[gel][dru][cou_fol]0761__3.wav,electric guitar,4,103.359375,230,57.5,819.25,28.62254356,1434.159352,275202.5314,524.5974947,1597.126125,256778.0997,506.7327695,2597.566857,1756913.985,1325.48632,11.51269531,0.088559195,3.57843,35.6616478,-172.0241005,144.409196,-25.36212352,12.65367994,6.766781803,3.912454153,-19.18396749,9.648401362,11.85792989,16.141446,11.83403345,7.695112892,-1.846431728,-10.77239029,-9.493549161,-2.335576003,-7.27589501,0.332875861,-4.956231214,5.624871372,-22363.13307,18773.19548,-3297.076057,1644.978392,879.6816343,508.6190399,-2493.915773,1254.292177,1541.530886,2098.387981,1538.424349,1000.364676,-240.0361247,-1400.410738,-1234.161391,-303.6248804,-945.8663513,43.27386191,-644.3100578,731.2332783,43.88915312,29.25993262,16.34624807,13.79646517,12.87905678,11.24738676,10.37891521,9.782185549,8.771293314,11.0997447,11.02762273,7.151599929,7.290830003,9.883395697,10.2025099,5.942285167,5.485640173,10.39996072,8.881840684,7.766071001,1926.257761,856.1436571,267.199826,190.3424513,165.8701035,126.5037089,107.7218809,95.69115411,76.93558639,123.2043323,121.6084632,51.14538154,53.15620214,97.68151051,104.0912083,35.31075301,30.09224811,108.159183,78.88709394,60.31185879
2020,103__[gel][dru][cou_fol]0676__3.wav,electric guitar,4,103.359375,230,57.5,819.25,28.62254356,1434.159352,275202.5314,524.5974947,1597.126125,256778.0997,506.7327695,2597.566857,1756913.985,1325.48632,11.51269531,0.088559195,3.57843,35.6616478,-172.0241005,144.409196,-25.36212352,12.65367994,6.766781803,3.912454153,-19.18396749,9.648401362,11.85792989,16.141446,11.83403345,7.695112892,-1.846431728,-10.77239029,-9.493549161,-2.335576003,-7.27589501,0.332875861,-4.956231214,5.624871372,-22363.13307,18773.19548,-3297.076057,1644.978392,879.6816343,508.6190399,-2493.915773,1254.292177,1541.530886,2098.387981,1538.424349,1000.364676,-240.0361247,-1400.410738,-1234.161391,-303.6248804,-945.8663513,43.27386191,-644.3100578,731.2332783,43.88915312,29.25993262,16.34624807,13.79646517,12.87905678,11.24738676,10.37891521,9.782185549,8.771293314,11.0997447,11.02762273,7.151599929,7.290830003,9.883395697,10.2025099,5.942285167,5.485640173,10.39996072,8.881840684,7.766071001,1926.257761,856.1436571,267.199826,190.3424513,165.8701035,126.5037089,107.7218809,95.69115411,76.93558639,123.2043323,121.6084632,51.14538154,53.15620214,97.68151051,104.0912083,35.31075301,30.09224811,108.159183,78.88709394,60.31185879
2021,[vio][pop_roc]2121__2.wav,violin,3,120,341,56.83333333,1329.138889,36.45735713,3494.227359,275393.1748,524.7791676,3057.526325,24334.28583,155.9945058,7388.621732,503240.1141,709.3941881,22.06347656,0.169719051,4.27196,40.41390991,-33.92092686,47.99165939,14.6057064,29.37388278,4.968032956,6.198627068,-2.337551629,7.032508949,0.539839896,8.328810029,-5.595045908,-0.265144784,-5.98311182,4.096388337,-5.527055716,-2.429181895,-7.501570765,-2.165576414,-10.58143945,1.514818859,-4409.720492,6238.91572,1898.741831,3818.604762,645.8442842,805.8215188,-303.8817117,914.2261633,70.17918652,1082.745304,-727.355968,-34.46882185,-777.8045366,532.5304838,-718.5172431,-315.7936463,-975.2041994,-281.5249338,-1375.587129,196.9264517,30.87203358,16.62624156,8.727454775,8.685737059,6.811633946,5.533574591,8.343510932,6.517963828,7.694559814,6.105371084,7.491333719,6.773127384,5.855491134,6.961298368,5.801081065,4.000597543,5.040198266,5.298349235,5.525921872,6.785447092,953.0824573,276.4319085,76.16846686,75.44202825,46.39835701,30.62044776,69.61417467,42.48385246,59.20625073,37.27555608,56.12008089,45.87525456,34.28677642,48.45967497,33.65254152,16.0047807,25.40359856,28.07250462,30.53581254,46.04229224
